,formattedAddress,location,rating,regularOpeningHours,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,postalAddress,websiteUri,priceRange
417,"Cto. Colonias 138A, Buenavista, 97127 Mérida, Yuc., Mexico","{'latitude': 20.9980332, 'longitude': -89.6193248}",4.3,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 7, 'minute': 30}, 'close': {'day': 0, 'hour': 23, 'minute': 30}}, {'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 23, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 23, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 23, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 30}}, {'open': {'day': 6, 'hour': 7, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200911:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200911:30\u202fPM'], 'nextCloseTime': '2025-10-21T05:30:00Z'}",OPERATIONAL,2273.0,"{'text': ""Dunkin' Donuts"", 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97127', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Buenavista', 'addressLines': ['Cto. Colonias 138A']}",,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
418,"C. 16 93, Yucatán, 97050 Mérida, Yuc., Mexico","{'latitude': 20.994215699999998, 'longitude': -89.6229689}",4.5,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 4, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 0}}, {'open': {'day': 2, 'hour': 6, 'minute': 0}, 'close': {'day': 2, 'hour': 12, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 6, 'minute': 0}, 'close': {'day': 3, 'hour': 12, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 6, 'minute': 0}, 'close': {'day': 4, 'hour': 12, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 6, 'minute': 0}, 'close': {'day': 5, 'hour': 12, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 6, 'minute': 30}, 'close': {'day': 6, 'hour': 12, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 4:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200912:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u200912:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-21T12:00:00Z'}",OPERATIONAL,30.0,"{'text': 'YKAB CAFÉ', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97050', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Yucatán', 'addressLines': ['C. 16 93']}",http://ykabcafe.com/,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
419,"C. 19 104-B, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.992912, 'longitude': -89.6128208}",4.7,,OPERATIONAL,10.0,"{'text': 'Oficinas de seven eleven 7', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97100', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Itzimná', 'addressLines': ['C. 19 104-B']}",,
420,"C. 31 144-A x 40 y 38, Buenavista, 97127 Mérida, Yuc., Mexico","{'latitude': 20.9980217, 'longitude': -89.6203599}",4.8,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 0}, 'close': {'day': 1, 'hour': 16, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 0}, 'close': {'day': 2, 'hour': 16, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 0}, 'close': {'day': 3, 'hour': 16, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 0}, 'close': {'day': 4, 'hour': 16, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 0}, 'close': {'day': 5, 'hour': 16, 'minute': 30}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-21T13:00:00Z'}",OPERATIONAL,60.0,"{'text': 'Lola´s Lunch', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97127', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Buenavista', 'addressLines': ['C. 31 144-A x 40 y 38']}",,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
421,"Calle18 #107 por 27 Y 29, Col. México, México, 97125 Mérida, Yuc., Mexico","{'latitude': 20.999347, 'longitude': -89.6104639}",4.6,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM'], 'nextCloseTime': '2025-10-21T04:00:00Z'}",OPERATIONAL,917.0,"{'text': 'Manifesto Barra Cold Brew', 'languageCode': 'es'}","{'text': 'Breakfast Restaurant', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97125', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Colonia México', 'addressLines': ['Calle18 #107 por 27 Y 29']}",http://www.manifesto.mx/,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
422,"31 #84, Col. México, México, 97125 Mérida, Yuc., Mexico","{'latitude': 20.997641299999998, 'longitude': -89.6080709}",4.4,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200911:00\u202fPM'], 'nextCloseTime': '2025-10-21T05:00:00Z'}",OPERATIONAL,1578.0,"{'text': 'Baguettes Café Circuito', 'languageCode': 'en'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97125', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'addressLines': ['31 #84']}",http://baguettescafe.com.mx/,"{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}"
423,"C. 27 279, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9887087, 'longitude': -89.60244259999999}",4.7,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 14, 'minute': 0}}, {'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 13, 'minute': 30}}, {'open': {'day': 1, 'hour': 16, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 13, 'minute': 30}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 13, 'minute': 30}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 13, 'minute': 30}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 13, 'minute': 30}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 14, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20091:30\u202fPM, 4:00\u2009–\u200910:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20091:30\u202fPM, 4:00\u2009–\u200910:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20091:30\u202fPM, 4:00\u2009–\u200910:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20091:30\u202fPM, 4:00\u2009–\u200910:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20091:30\u202fPM, 4:00\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM'], 'nextCloseTime': '2025-10-21T04:00:00Z'}",OPERATIONAL,81.0,"{'text': 'Cafetería Fluffy - Brunch, bakery, coffee', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97148', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Miguel Alemán', 'addressLines': ['C. 27 279']}",https://www.facebook.com/share/1Uz2VsC3Ya/?mibextid=wwXIfr,"{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}"
424,"C. 27 no. 281, entre 28, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.9885645, 'longitude': -89.6025063}",4.6,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 8, 'minute': 0}, 'close': {'day': 0, 'hour': 13, 'minute': 0}}, {'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 13, 'minute': 0}}, {'open': {'day': 1, 'hour': 18, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 30}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 13, 'minute': 0}}, {'open': {'day': 2, 'hour': 18, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 30}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 13, 'minute': 0}}, {'open': {'day': 3, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 30}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 13, 'minute': 0}}, {'open': {'day': 4, 'hour': 18, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 30}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 13, 'minute': 0}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 30}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 13, 'minute': 0}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20091:00\u202fPM, 6:00\u2009–\u200910:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20091:00\u202fPM'], 'nextCloseTime': '2025-10-21T04:30:00Z'}",OPERATIONAL,68.0,"{'text': 'Sitå Velú', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97148', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Miguel Alemán', 'addressLines': ['C. 27 no. 281, entre 28']}",,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
425,"C. 31 102, Itzimná, 97128 Mérida, Yuc., Mexico","{'latitude': 20.9978244, 'longitude': -89.6123204}",4.5,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 7, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 55}}, {'open': {'day': 1, 'hour': 6, 'minute': 0}, 'close': {'day': 1, 'hour': 21, 'minute': 55}}, {'open': {'day': 2, 'hour': 6, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 55}}, {'open': {'day': 3, 'hour': 6, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 55}}, {'open': {'day': 4, 'hour': 6, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 55}}, {'open': {'day': 5, 'hour': 6, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 55}}, {'open': {'day': 6, 'hour': 7, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 55}}], 'weekdayDescriptions': ['Monday: 6:00\u202fAM\u2009–\u20099:55\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20099:55\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20099:55\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20099:55\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20099:55\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20099:55\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20099:55\u202fPM'], 'nextOpenTime': '2025-10-21T12:00:00Z'}",OPERATIONAL,3086.0,"{'text': 'Starbucks', 'languageCode': 'en'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97128', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Itzimná', 'addressLines': ['C. 31 102']}",http://www.starbucks.com.mx/,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
426,"Calle 18, Av. Rotary Internacional No. 101, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.991091200000003, 'longitude': -89.6109632}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 8, 'minute': 0}, 'close': {'day': 1, 'hour': 19, 'minute': 0}}, {'open': {'day': 2, 'hour': 8, 'minute': 0}, 'close': {'day': 2, 'hour': 19, 'minute': 0}}, {'open': {'day': 3, 'hour': 8, 'minute': 0}, 'close': {'day': 3, 'hour': 19, 'minute': 0}}, {'open': {'day': 4, 'hour': 8, 'minute': 0}, 'close': {'day': 4, 'hour': 19, 'minute': 0}}, {'open': {'day': 5, 'hour': 8, 'minute': 0}, 'close': {'day': 5, 'hour': 19, 'minute': 0}}, {'open': {'day': 6, 'hour': 8, 'minute': 0}, 'close': {'day': 6, 'hour': 15, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20093:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-21T14:00:00Z'}",OPERATIONAL,522.0,"{'text': 'Caffe Latte', 'languageCode': 'en'}","{'text': 'Food', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97100', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Itzimná', 'addressLines': ['Calle 18', 'Av. Rotary Internacional No. 101']}",https://caffelatteitzimna.com.mx/,
427,"Calle 21 105, Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.9907067, 'longitude': -89.6095102}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 7, 'minute': 30}, 'close': {'day': 1, 'hour': 17, 'minute': 30}}, {'open': {'day': 2, 'hour': 7, 'minute': 30}, 'close': {'day': 2, 'hour': 17, 'minute': 30}}, {'open': {'day': 3, 'hour': 7, 'minute': 30}, 'close': {'day': 3, 'hour': 17, 'minute': 30}}, {'open': {'day': 4, 'hour': 7, 'minute': 30}, 'close': {'day': 4, 'hour': 17, 'minute': 30}}, {'open': {'day': 5, 'hour': 7, 'minute': 30}, 'close': {'day': 5, 'hour': 17, 'minute': 30}}], 'weekdayDescriptions': ['Monday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2025-10-21T13:30:00Z'}",OPERATIONAL,75.0,"{'text': 'Café Mosaico', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97100', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Itzimná', 'addressLines': ['Calle 21 105']}",http://www.instagram.com/cafe_mosaico,"{'startPrice': {'currencyCode': 'MXN', 'units': '100'}, 'endPrice': {'currencyCode': 'MXN', 'units': '200'}}"
428,"Entre Calles 23 y 25, C. 12, México Oriente, 97137 Mérida, Yuc., Mexico","{'latitude': 20.9993832, 'longitude': -89.60119189999999}",4.2,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 9, 'minute': 0}, 'close': {'day': 1, 'hour': 16, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 2, 'hour': 16, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 16, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 16, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 16, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed'], 'nextOpenTime': '2025-10-21T15:00:00Z'}",OPERATIONAL,21.0,"{'text': 'Pale Distribuciones Elixir Café', 'languageCode': 'en'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97137', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'México Oriente', 'addressLines': ['Entre Calles 23 y 25', 'C. 12']}",,
429,"Itzimná, 97100 Mérida, Yuc., Mexico","{'latitude': 20.9974477, 'longitude': -89.6090542}",5.0,,OPERATIONAL,2.0,"{'text': 'Parmessanas Café & Trattoria', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97100', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Itzimná'}",,
430,"C. 36 662, Miguel Alemán, 97148 Mérida, Yuc., Mexico","{'latitude': 20.991768999999998, 'longitude': -89.60363799999999}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 9, 'minute': 0}, 'close': {'day': 0, 'hour': 17, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 0}}, {'open': {'day': 3, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 0}}, {'open': {'day': 4, 'hour': 9, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 0}}, {'open': {'day': 5, 'hour': 9, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 0}}, {'open': {'day': 6, 'hour': 9, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:00\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:00\u202fPM'], 'nextOpenTime': '2025-10-21T23:00:00Z'}",OPERATIONAL,77.0,"{'text': 'Komorebi Café', 'languageCode': 'en'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97148', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Miguel Alemán', 'addressLines': ['C. 36 662']}",,"{'startPrice': {'currencyCode': 'MXN', 'units': '200'}, 'endPrice': {'currencyCode': 'MXN', 'units': '300'}}"
