,formattedAddress,location,rating,regularOpeningHours,businessStatus,userRatingCount,displayName,primaryTypeDisplayName,postalAddress,priceRange,websiteUri
20,"C. 86 306A-x 153a y 155, Emiliano Zapata Sur II, 97297 Mérida, Yuc., Mexico","{'latitude': 20.9178146, 'longitude': -89.6461065}",,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 30}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 30}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 30}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 30}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 30}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 30}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 5:00\u2009–\u200910:30\u202fPM', 'Wednesday: 5:00\u2009–\u200910:30\u202fPM', 'Thursday: 5:00\u2009–\u200910:30\u202fPM', 'Friday: 5:00\u2009–\u200910:30\u202fPM', 'Saturday: 5:00\u2009–\u200910:30\u202fPM', 'Sunday: 5:00\u2009–\u200910:30\u202fPM'], 'nextOpenTime': '2025-10-22T23:00:00Z'}",OPERATIONAL,,"{'text': 'Dulce tentación', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97297', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'addressLines': ['C. 86 306A-x 153a y 155']}",,
21,"C. 86 3480, Emiliano Zapata Sur III, 97297 Mérida, Yuc., Mexico","{'latitude': 20.9123141, 'longitude': -89.64732289999999}",5.0,,OPERATIONAL,5.0,"{'text': 'CHIFS Frappes & Snakcs', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97297', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Emiliano Zapata Sur III', 'addressLines': ['C. 86 3480']}","{'startPrice': {'currencyCode': 'MXN', 'units': '1'}, 'endPrice': {'currencyCode': 'MXN', 'units': '100'}}",
22,"C. 86 403A, Emiliano Zapata Sur III, 97297 Mérida, Yuc., Mexico","{'latitude': 20.9122962, 'longitude': -89.6475708}",5.0,,OPERATIONAL,2.0,"{'text': ""Snack's HAPPY BEAR"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97297', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Emiliano Zapata Sur III', 'addressLines': ['C. 86 403A']}",,
23,"97299, San José Tecoh II, 97299 Mérida, Yuc., Mexico","{'latitude': 20.9124254, 'longitude': -89.6279996}",,"{'openNow': True, 'periods': [{'open': {'day': 1, 'hour': 2, 'minute': 0}, 'close': {'day': 1, 'hour': 8, 'minute': 0}}, {'open': {'day': 2, 'hour': 9, 'minute': 0}, 'close': {'day': 3, 'hour': 8, 'minute': 0}}, {'open': {'day': 5, 'hour': 2, 'minute': 0}, 'close': {'day': 5, 'hour': 8, 'minute': 0}}, {'open': {'day': 6, 'hour': 2, 'minute': 0}, 'close': {'day': 6, 'hour': 8, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 2:00\u2009–\u20098:00\u202fAM', 'Tuesday: 9:00\u202fAM\u2009–\u20098:00\u202fAM', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 2:00\u2009–\u20098:00\u202fAM', 'Saturday: 2:00\u2009–\u20098:00\u202fAM', 'Sunday: Closed'], 'nextCloseTime': '2025-10-22T14:00:00Z'}",OPERATIONAL,,"{'text': 'Adriana ojeda', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97299', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'San José Tecoh II', 'addressLines': ['97299']}",,
24,"C. 149 327, San José Tecoh II, 97298 Mérida, Yuc., Mexico","{'latitude': 20.9145741, 'longitude': -89.6355066}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 1, 'hour': 18, 'minute': 30}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 18, 'minute': 30}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 18, 'minute': 30}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 18, 'minute': 30}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 2, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 30}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 6:30\u2009–\u200910:00\u202fPM', 'Tuesday: 6:30\u2009–\u200910:00\u202fPM', 'Wednesday: 6:30\u2009–\u200910:00\u202fPM', 'Thursday: 6:30\u2009–\u200910:00\u202fPM', 'Friday: 2:30\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: 6:00\u2009–\u200911:00\u202fPM', 'Sunday: Closed'], 'nextOpenTime': '2025-10-23T00:30:00Z'}",OPERATIONAL,23.0,"{'text': 'Sabor y Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97298', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'San José Tecoh II', 'addressLines': ['C. 149 327']}",,
25,"C. 145 288-56 y 58, San José Tecoh II, 97298 Mérida, Yuc., Mexico","{'latitude': 20.915677, 'longitude': -89.6317806}",,,OPERATIONAL,,"{'text': 'Un café pendiente', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97298', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'addressLines': ['C. 145 288-56 y 58']}",,
26,"C. 155-A 305, Brisas de San José, 97298 Mérida, Yuc., Mexico","{'latitude': 20.9121305, 'longitude': -89.62537189999999}",5.0,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 18, 'minute': 30}, 'close': {'day': 0, 'hour': 23, 'minute': 30}}, {'open': {'day': 5, 'hour': 18, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 30}}, {'open': {'day': 6, 'hour': 18, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 30}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:30\u2009–\u200911:30\u202fPM', 'Saturday: 6:30\u2009–\u200911:30\u202fPM', 'Sunday: 6:30\u2009–\u200911:30\u202fPM'], 'nextOpenTime': '2025-10-25T00:30:00Z'}",OPERATIONAL,2.0,"{'text': 'El DESQUITE', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97298', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Brisas de San José', 'addressLines': ['C. 155-A 305']}",,
27,"Calle 54 353, San José Tecoh II, 97298 Mérida, Yuc., Mexico","{'latitude': 20.9129404, 'longitude': -89.63166129999999}",,,OPERATIONAL,,"{'text': 'Snacks el amigo pedro', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97298', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'San José Tecoh II', 'addressLines': ['Calle 54 353']}",,
28,"Plan de Ayala Sur, 97285 Mérida, Yuc., Mexico","{'latitude': 20.9070291, 'longitude': -89.6215666}",,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 14, 'minute': 0}, 'close': {'day': 1, 'hour': 0, 'minute': 0}}, {'open': {'day': 1, 'hour': 14, 'minute': 0}, 'close': {'day': 2, 'hour': 0, 'minute': 0}}, {'open': {'day': 2, 'hour': 14, 'minute': 0}, 'close': {'day': 3, 'hour': 0, 'minute': 0}}, {'open': {'day': 3, 'hour': 14, 'minute': 0}, 'close': {'day': 4, 'hour': 0, 'minute': 0}}, {'open': {'day': 4, 'hour': 14, 'minute': 0}, 'close': {'day': 5, 'hour': 0, 'minute': 0}}, {'open': {'day': 5, 'hour': 14, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 14, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Tuesday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Wednesday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 2:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 2:00\u202fPM\u2009–\u200912:00\u202fAM'], 'nextCloseTime': '2025-10-22T06:00:00Z'}",OPERATIONAL,,"{'text': 'El rinconcito del tío chirley', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97285', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Plan de Ayala Sur'}",,https://www.facebook.com/marcos.hau.150632?mibextid=ZbWKwL
29,"C. 50 427-A-por 167 y 179, Plan de Ayala Sur, 97285 Mérida, Yuc., Mexico","{'latitude': 20.9061089, 'longitude': -89.6188703}",5.0,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 23, 'minute': 30}}, {'open': {'day': 2, 'hour': 18, 'minute': 0}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 3, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 18, 'minute': 0}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 23, 'minute': 30}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 6:00\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u2009–\u200911:00\u202fPM', 'Saturday: 5:00\u2009–\u200911:30\u202fPM', 'Sunday: 5:00\u2009–\u200911:30\u202fPM'], 'nextCloseTime': '2025-10-22T05:00:00Z'}",OPERATIONAL,1.0,"{'text': 'Cafetería San Carlos', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97285', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Plan de Ayala Sur', 'addressLines': ['C. 50 427-A-por 167 y 179']}",,
30,"C. 50ᴮ 321, Plan de Ayala Sur, 97285 Mérida, Yuc., Mexico","{'latitude': 20.9080717, 'longitude': -89.6213667}",5.0,,OPERATIONAL,1.0,"{'text': 'Lonchera Naomi', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97285', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Plan de Ayala Sur', 'addressLines': ['C. 50ᴮ 321']}",,
31,"C. 145 D 894, Villa Magna del Sur, 97285 Mérida, Yuc., Mexico","{'latitude': 20.917187, 'longitude': -89.6171001}",,,OPERATIONAL,,"{'text': ""Buster's Frappés"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97285', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Villa Magna del Sur', 'addressLines': ['C. 145 D 894']}",,
32,"Calle 161 E 238. Fracc. San José tzal, 97285 Mérida, Yuc., Mexico","{'latitude': 20.908770999999998, 'longitude': -89.616129}",,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 16, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 16, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 16, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 16, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 16, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 4:00\u2009–\u200910:00\u202fPM', 'Wednesday: 4:00\u2009–\u200910:00\u202fPM', 'Thursday: 4:00\u2009–\u200910:00\u202fPM', 'Friday: 4:00\u2009–\u200910:00\u202fPM', 'Saturday: 4:00\u2009–\u200910:00\u202fPM', 'Sunday: 4:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T22:00:00Z'}",OPERATIONAL,,"{'text': 'MigueLilos Frappés & bites Sur. Suc. Fracc san josé tzal', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97285', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'addressLines': ['Calle 161 E 238. Fracc. San José tzal']}",,
33,"C. 42 370, 97370 San Antonio, Yuc., Mexico","{'latitude': 20.9117455, 'longitude': -89.6017901}",5.0,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: Closed', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T16:00:00Z'}",OPERATIONAL,2.0,"{'text': 'Malteadas y frappes la 42 x 21', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97370', 'administrativeArea': 'Yucatan', 'locality': 'San Antonio', 'addressLines': ['C. 42 370']}",,
34,"Cielo alto, 97370 Kanasín, Yucatan, Mexico","{'latitude': 20.9111133, 'longitude': -89.59124650000001}",5.0,"{'openNow': True, 'periods': [{'open': {'day': 0, 'hour': 5, 'minute': 30}, 'close': {'day': 0, 'hour': 23, 'minute': 0}}, {'open': {'day': 1, 'hour': 5, 'minute': 30}, 'close': {'day': 1, 'hour': 23, 'minute': 0}}, {'open': {'day': 2, 'hour': 5, 'minute': 30}, 'close': {'day': 2, 'hour': 23, 'minute': 0}}, {'open': {'day': 4, 'hour': 5, 'minute': 30}, 'close': {'day': 4, 'hour': 23, 'minute': 0}}, {'open': {'day': 5, 'hour': 5, 'minute': 30}, 'close': {'day': 5, 'hour': 23, 'minute': 0}}, {'open': {'day': 6, 'hour': 5, 'minute': 30}, 'close': {'day': 6, 'hour': 23, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 5:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: Closed', 'Thursday: 5:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 5:30\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 5:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 5:30\u202fAM\u2009–\u200911:00\u202fPM'], 'nextCloseTime': '2025-10-22T05:00:00Z'}",OPERATIONAL,1.0,"{'text': 'La Casa del Café', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'administrativeArea': 'Yucatan', 'sublocality': 'Cielo alto'}",,
35,"C. 30E 662-d4, Cielo alto, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9119015, 'longitude': -89.5937277}",4.3,,OPERATIONAL,7.0,"{'text': ""Frapperia y postres Yuli's"", 'languageCode': 'es'}","{'text': 'Restaurant', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97370', 'administrativeArea': 'Yucatan', 'locality': 'Kanasín', 'addressLines': ['C. 30E 662-d4']}",,
36,"30k 673 depto 11 x 181c, Cielo alto, 97375 Mérida, Yuc., Mexico","{'latitude': 20.9093288, 'longitude': -89.5963113}",5.0,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 16, 'minute': 0}, 'close': {'day': 0, 'hour': 21, 'minute': 45}}, {'open': {'day': 2, 'hour': 18, 'minute': 0}, 'close': {'day': 2, 'hour': 21, 'minute': 45}}, {'open': {'day': 3, 'hour': 18, 'minute': 0}, 'close': {'day': 3, 'hour': 21, 'minute': 45}}, {'open': {'day': 4, 'hour': 18, 'minute': 0}, 'close': {'day': 4, 'hour': 21, 'minute': 45}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 5, 'hour': 21, 'minute': 45}}, {'open': {'day': 6, 'hour': 16, 'minute': 0}, 'close': {'day': 6, 'hour': 21, 'minute': 45}}], 'weekdayDescriptions': ['Monday: Closed', 'Tuesday: 6:00\u2009–\u20099:45\u202fPM', 'Wednesday: 6:00\u2009–\u20099:45\u202fPM', 'Thursday: 6:00\u2009–\u20099:45\u202fPM', 'Friday: 6:00\u2009–\u20099:45\u202fPM', 'Saturday: 4:00\u2009–\u20099:45\u202fPM', 'Sunday: 4:00\u2009–\u20099:45\u202fPM'], 'nextOpenTime': '2025-10-23T00:00:00Z'}",OPERATIONAL,1.0,"{'text': 'frappé TIME', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97375', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Cielo alto', 'addressLines': ['30k 673 depto 11 x 181c']}",,
37,"C. 30 663, Cielo alto, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9114618, 'longitude': -89.5906818}",,,OPERATIONAL,,"{'text': ""KI'I CAKE"", 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97370', 'administrativeArea': 'Yucatan', 'locality': 'Kanasín', 'sublocality': 'Cielo alto', 'addressLines': ['C. 30 663']}",,
38,"C. 79, Cecilio Chí, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9184079, 'longitude': -89.59381929999999}",,,OPERATIONAL,,"{'text': 'Casa de betzi', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'administrativeArea': 'Yucatan', 'locality': 'Kanasín', 'sublocality': 'Cecilio Chí', 'addressLines': ['C. 79']}",,
39,"C. 9 323, 97370 Kanasín, Yuc., Mexico","{'latitude': 20.9095203, 'longitude': -89.5724619}",5.0,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 18, 'minute': 0}, 'close': {'day': 1, 'hour': 12, 'minute': 0}}, {'open': {'day': 5, 'hour': 18, 'minute': 0}, 'close': {'day': 6, 'hour': 0, 'minute': 0}}, {'open': {'day': 6, 'hour': 18, 'minute': 0}, 'close': {'day': 0, 'hour': 0, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 12:00\u202fAM\u2009–\u200912:00\u202fPM', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u200912:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u200912:00\u202fAM'], 'nextOpenTime': '2025-10-25T00:00:00Z'}",OPERATIONAL,1.0,"{'text': 'Thousand Sunny', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97370', 'administrativeArea': 'Yucatan', 'locality': 'Kanasín', 'addressLines': ['C. 9 323']}",,
40,"C. 73 Supermanzana × 75 Manzana A "" # 485, col, Santa Isabel, 97373 Kanasín, Yuc., Mexico","{'latitude': 20.9182718, 'longitude': -89.57864350000001}",4.7,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 10, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 10, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 10, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 10, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 10, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 10, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 10, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T16:00:00Z'}",OPERATIONAL,41.0,"{'text': 'Sala de Eventos Sociales V I N T A G E', 'languageCode': 'es'}","{'text': 'Cafe', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97373', 'administrativeArea': 'Yucatan', 'locality': 'Kanasín', 'sublocality': 'col, Santa Isabel', 'addressLines': ['C. 73 SM × 75 MZ A "" # 485']}",,
41,"Calle 5E #300-11 x 74 y, C. 74, Fraccionamiento Santa Ana, 97000 Mérida, Yuc., Mexico","{'latitude': 20.9093683, 'longitude': -89.570785}",5.0,"{'openNow': False, 'periods': [{'open': {'day': 0, 'hour': 17, 'minute': 0}, 'close': {'day': 0, 'hour': 22, 'minute': 0}}, {'open': {'day': 1, 'hour': 17, 'minute': 0}, 'close': {'day': 1, 'hour': 22, 'minute': 0}}, {'open': {'day': 2, 'hour': 17, 'minute': 0}, 'close': {'day': 2, 'hour': 22, 'minute': 0}}, {'open': {'day': 3, 'hour': 17, 'minute': 0}, 'close': {'day': 3, 'hour': 22, 'minute': 0}}, {'open': {'day': 4, 'hour': 17, 'minute': 0}, 'close': {'day': 4, 'hour': 22, 'minute': 0}}, {'open': {'day': 5, 'hour': 17, 'minute': 0}, 'close': {'day': 5, 'hour': 22, 'minute': 0}}, {'open': {'day': 6, 'hour': 17, 'minute': 0}, 'close': {'day': 6, 'hour': 22, 'minute': 0}}], 'weekdayDescriptions': ['Monday: 5:00\u2009–\u200910:00\u202fPM', 'Tuesday: 5:00\u2009–\u200910:00\u202fPM', 'Wednesday: 5:00\u2009–\u200910:00\u202fPM', 'Thursday: 5:00\u2009–\u200910:00\u202fPM', 'Friday: 5:00\u2009–\u200910:00\u202fPM', 'Saturday: 5:00\u2009–\u200910:00\u202fPM', 'Sunday: 5:00\u2009–\u200910:00\u202fPM'], 'nextOpenTime': '2025-10-22T23:00:00Z'}",OPERATIONAL,1.0,"{'text': 'Antojable MID', 'languageCode': 'es'}","{'text': 'Cafeteria', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'postalCode': '97000', 'administrativeArea': 'Yucatan', 'locality': 'Merida', 'sublocality': 'Fraccionamiento Santa Ana', 'addressLines': ['Calle 5E #300-11 x 74 y', 'C. 74']}",,https://www.facebook.com/Antojablemid/
42,"97370 Kanasín, Yucatan, Mexico","{'latitude': 20.9113331, 'longitude': -89.5747887}",,,OPERATIONAL,,"{'text': 'Cocina san José', 'languageCode': 'es'}","{'text': 'Coffee Shop', 'languageCode': 'en-US'}","{'regionCode': 'MX', 'languageCode': 'en-US', 'administrativeArea': 'Yucatan', 'locality': 'Kanasín'}",,
